Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,29-Jul-16,21177488-13737002,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177490-13737004,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177492-13737006,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177497-13737011,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177498-13737012,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177499-13737013,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177501-13737015,-2551.87,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,21-Jul-16,21124930-13686931,-2434.39,The Regard Partnership Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,E Cambs & Fenland Mental Health Team,Residential Independent Sector
Cambridgeshire County Council,21-Jul-16,21124931-13686932,-2434.39,The Regard Partnership Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,E Cambs & Fenland Mental Health Team,Residential Independent Sector
Cambridgeshire County Council,04-Jul-16,20968416-13596226,-2421.69,Imtech Aqua Maintenance Ltd,Company,LGSS Managed,Babbage House,Building Maintenance - Structural Maintenance - Unplanned
Cambridgeshire County Council,21-Jul-16,21127688-13686935,-2355.86,The Regard Partnership Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,E Cambs & Fenland Mental Health Team,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21178372-13727661,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178375-13727663,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178380-13727635,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178386-13727637,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178387-13727638,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178391-13727641,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178392-13727642,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178394-13727644,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178395-13727645,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178399-13727648,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178400-13727649,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178404-13727650,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178408-13727653,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178411-13727656,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178414-13727659,-2310,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21177484-13736998,-2187.32,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,08-Jul-16,21081897-13616883,-2049.3,Glennfield Healthcare,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Hunts Mental Health Team,Nursing Independent Sector
Cambridgeshire County Council,29-Jul-16,21178405-13727651,-1980,Consultus Care And Nursing,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,29-Jul-16,21178985-13736639,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21178987-13736641,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21178988-13736642,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21178989-13736643,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183234-13736123,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183236-13736125,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183239-13736128,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183242-13736131,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183243-13736132,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183244-13736133,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183247-13736136,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183249-13736138,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183251-13736140,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183252-13736141,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21183256-13736145,-1979.06,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,29-Jul-16,21185879-13736843,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185881-13736845,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185884-13736848,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185885-13736849,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185887-13736851,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185890-13736853,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185892-13736855,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185895-13736858,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185896-13736859,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185897-13736860,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185898-13736861,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185900-13736862,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185901-13736863,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185909-13736870,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185911-13736871,-1911,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178008-13736886,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178041-13736902,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178046-13736904,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178053-13736798,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178054-13736799,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178062-13736804,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178091-13736817,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178097-13736820,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178132-13736842,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21180608-13736341,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21180609-13736342,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21180611-13736344,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21180629-13736353,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21180638-13736360,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21180640-13736362,-1859.68,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185442-13737051,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185443-13737052,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185445-13737054,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185446-13737055,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185449-13737058,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185451-13737060,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185454-13737063,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185455-13737064,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185456-13737065,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185459-13737068,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185462-13737071,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185463-13737072,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185465-13737074,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185466-13737075,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,29-Jul-16,21185470-13737079,-1811.57,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,06-Jul-16,20971518-13607022,-1732.07,Cambridgeshire Community Services Nhs Trust,Trust (Other),S&C,Procurement - TA Therapy in Special Schools,Other Hired Contract Services
Cambridgeshire County Council,29-Jul-16,21183246-13736135,-1694.64,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Supported Living
Cambridgeshire County Council,21-Jul-16,21137194-13689447,-1645,Conifer Lodge,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,21-Jul-16,21137199-13689452,-1645,Conifer Lodge,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,21-Jul-16,21137203-13689456,-1645,Conifer Lodge,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,21-Jul-16,21137207-13689460,-1645,Conifer Lodge,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,21-Jul-16,21137212-13689465,-1645,Conifer Lodge,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,21-Jul-16,21137221-13689474,-1645,Conifer Lodge,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21185905-13736866,-1638,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21178123-13736836,-1611.19,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21185460-13737069,-1552.77,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,01-Jul-16,20545614-13587702,-1531,The Mary Hare Primary School,Education,S&C,Placements - Education,Independent School Placements
Cambridgeshire County Council,29-Jul-16,21177294-13737118,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177305-13737129,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177308-13737132,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177313-13737137,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177314-13737138,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177315-13737139,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177318-13737142,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177319-13737143,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177324-13737148,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177325-13737149,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177329-13737153,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177331-13737155,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177335-13737159,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177343-13737167,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21177344-13737168,-1526.51,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,21-Jul-16,21088749-13689787,-1410.69,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,21-Jul-16,20665932-13678745,-1327.45,Ccs Media Limited,Trade Supplier,2 - Commissioning - Older people Pool,Discharge Planning Team - South,Computer hardware
Cambridgeshire County Council,29-Jul-16,21177291-13737115,-1308.44,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,29-Jul-16,21187780-13733406,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187786-13733407,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187801-13733411,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187802-13733412,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187803-13733413,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187804-13733414,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187815-13733417,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187818-13733418,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187820-13733420,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187829-13733424,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Jul-16,21187830-13733425,-1179.85,Macintyre Care,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
