Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,25-May-17,23387173-15414580,-4655,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,25-May-17,23336135-15414542,-4655,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Respite Independent Sector
Cambridgeshire County Council,30-May-17,23345417-15427015,-3333,The Mary Hare Primary School,Education,S&C,Placements - Education,Independent School Placements
Cambridgeshire County Council,25-May-17,23387161-15414568,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Respite Independent Sector
Cambridgeshire County Council,04-May-17,23154505-15293191,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,25-May-17,23336122-15414529,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,23-May-17,23354827-15377419,-3300.75,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Bus Service Operators Grant,Support - subsidised bus routes
Cambridgeshire County Council,18-May-17,23259605-15364851,-3205.96,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Supported Living
Cambridgeshire County Council,18-May-17,23259610-15364853,-3205.96,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Supported Living
Cambridgeshire County Council,05-May-17,22847940-15301215,-3137,The Cambridge Nursing Home,Care Establishment,6 - Commissioning - Mental Health & Supporting People,OP Blocks - Short-term Care Placements,Short Term Other
Cambridgeshire County Council,05-May-17,22846624-15301214,-3137,The Cambridge Nursing Home,Care Establishment,6 - Commissioning - Mental Health & Supporting People,OP Blocks - Short-term Care Placements,Short Term Other
Cambridgeshire County Council,25-May-17,23258613-15414247,-2919.44,Aurora Orchard Manor#1,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Respite Independent Sector
Cambridgeshire County Council,25-May-17,23258615-15414249,-2919.44,Aurora Orchard Manor#1,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Respite Independent Sector
Cambridgeshire County Council,25-May-17,23258614-15414248,-2919.44,Aurora Orchard Manor#1,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Respite Independent Sector
Cambridgeshire County Council,25-May-17,23130581-15408635,-2802.58,Fevaca,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
Cambridgeshire County Council,11-May-17,23208687-15325209,-2496.48,Cambridgeshire And Peterborough Nhs Foundation Trust,Trust (Other),4 - Commissioning - Mental Health & Supporting People,E Cambs & Fenland Mental Health Team,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23155358-15412292,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264250-15412320,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23339705-15412353,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375272-15412405,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375286-15412416,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23337439-15412345,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23337440-15412346,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375265-15412399,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264258-15412328,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375282-15412412,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155353-15412287,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264263-15412333,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23337407-15412337,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155352-15412286,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155357-15412291,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155365-15412299,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264251-15412321,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264253-15412323,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264254-15412324,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264255-15412325,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23264261-15412331,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23337458-15412350,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23339710-15412354,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375273-15412406,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155355-15412289,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23337429-15412341,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375263-15412397,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155363-15412297,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23155367-15412301,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23337421-15412340,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375262-15412396,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,25-May-17,23375280-15412410,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,23-May-17,23192559-15377348,-2267.46,Softcat Ltd,Trade Supplier,LRNG,ICT Service Procurement,Materials for resale
Cambridgeshire County Council,25-May-17,23152013-15388669,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152048-15388678,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152009-15388666,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152001-15388664,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152010-15388667,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23151993-15388663,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152034-15388673,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23151990-15388662,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152002-15388665,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152045-15388677,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152033-15388672,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152039-15388674,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152041-15388676,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23161120-15388800,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23151989-15388661,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23152012-15388668,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23161119-15388799,-2232.75,The Cambridge Nursing Centre,Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Nursing Independent Sector
Cambridgeshire County Council,25-May-17,23258616-15414250,-2085.31,Aurora Orchard Manor#1,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Respite Independent Sector
Cambridgeshire County Council,16-May-17,23279302-15347243,-2037.02,South Cambridgeshire District Council,Other Public Bodies,6 - Commissioning - Quality & Transformation,POVA - Training Budget,General Office Expenses & Stationery
Cambridgeshire County Council,25-May-17,23368954-15400926,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368956-15400928,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375919-15401080,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375926-15401087,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375931-15401092,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375939-15401100,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375943-15401104,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375953-15401114,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23376005-15401166,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382791-15401183,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368957-15400929,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375945-15401106,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375977-15401138,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23376001-15401162,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23376002-15401163,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382775-15401168,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382785-15401177,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368964-15400936,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375922-15401083,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375951-15401112,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375985-15401146,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375997-15401158,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382788-15401180,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368966-15400938,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375924-15401085,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375925-15401086,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368945-15400917,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375960-15401121,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375966-15401127,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375999-15401160,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23376006-15401167,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382779-15401172,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382782-15401175,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368958-15400930,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375918-15401079,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375920-15401081,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375934-15401095,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368946-15400918,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375944-15401105,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375947-15401108,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375975-15401136,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368963-15400935,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375929-15401090,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368940-15400912,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375955-15401116,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375967-15401128,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375968-15401129,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375992-15401153,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23382776-15401169,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368965-15400937,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23368939-15400911,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,25-May-17,23375938-15401099,-1993.93,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Residential Independent Sector
