Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,05-Jan-17,21323829-14632595,-3040,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323833-14632599,-3040,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323836-14632602,-3040,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323837-14632603,-3040,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323838-14632604,-3040,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,18-Jan-17,22376421-14685718,-2416.82,Fosterplus Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,05-Jan-17,22250022-14611069,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250573-14611072,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250575-14611074,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250578-14611077,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250581-14611080,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250582-14611081,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250584-14611083,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22250585-14611084,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326447-14611154,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326449-14611156,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326456-14611163,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326457-14611164,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326460-14611166,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326461-14611167,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326463-14611169,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22326468-14611174,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310062-14611009,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310063-14611010,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310067-14611014,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310070-14611017,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310074-14611021,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310076-14611023,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310077-14611024,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22310078-14611025,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279010-14611031,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279012-14611033,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279014-14611035,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279015-14611036,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279016-14611037,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279018-14611039,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279022-14611043,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,22279023-14611044,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,05-Jan-17,21323112-14632563,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323113-14632564,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323114-14632565,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323115-14632566,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323116-14632567,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323087-14632629,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323092-14632634,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323093-14632635,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323094-14632636,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323095-14632637,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323097-14632639,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323098-14632640,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323102-14632644,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323103-14632645,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323104-14632646,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323105-14632647,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,05-Jan-17,21323106-14632648,-2325.17,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,31-Jan-17,22376418-14743534,-2297.96,Fosterplus Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,09-Jan-17,22282232-14637445,-2150,Decker Bus,Trade Supplier,S&C,H to S Transport - Secondary,Home to School - Contract
Cambridgeshire County Council,17-Jan-17,22322460-14678933,-1923.42,Sixteen Plus,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
Cambridgeshire County Council,05-Jan-17,22310142-14631865,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22310146-14631869,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22310148-14631871,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22310153-14631876,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308600-14631879,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308601-14631880,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308602-14631881,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308603-14631882,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308605-14631884,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308607-14631886,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308608-14631887,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308610-14631889,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308611-14631890,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308613-14631892,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308614-14631893,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308616-14631895,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308618-14631897,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22308621-14631900,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273337-14631903,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273340-14631906,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273344-14631910,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273345-14631911,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273347-14631913,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273349-14631915,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273350-14631916,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Nursing Independent Sector
Cambridgeshire County Council,05-Jan-17,22273353-14631919,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Nursing Independent Sector
