Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,21-Jan-16,19579432-12723349,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579433-12723350,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579434-12723351,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579435-12723352,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579436-12723353,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579437-12723354,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579438-12723355,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579439-12723356,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579440-12723357,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579441-12723358,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579442-12723359,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579443-12723360,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579444-12723361,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579446-12723363,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579447-12723364,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579448-12723365,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579449-12723366,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579450-12723367,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579451-12723368,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579452-12723369,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579453-12723370,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579454-12723371,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579455-12723372,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579456-12723373,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,21-Jan-16,19579457-12723374,-1976.03,Gretton Homes,Care Establishment,3 - Operations - Countywide Services,Young Adults LDP,Residential Independent Sector
Cambridgeshire County Council,27-Jan-16,19367610-12736447,-1879.4,Voyage (Lichfield),Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Supported Living
Cambridgeshire County Council,14-Jan-16,19486147-12674569,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19486150-12674570,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19486151-12674571,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19486152-12674572,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487167-12674573,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487168-12674574,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487170-12674575,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487173-12674576,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487178-12674577,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487179-12674578,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487182-12674579,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487189-12674580,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487196-12674582,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487199-12674583,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487201-12674541,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487202-12674542,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487203-12674543,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,14-Jan-16,19487208-12674544,-1800,Granta Housing- 71 /73 Fen Road,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Nursing Independent Sector
Cambridgeshire County Council,12-Jan-16,19737920-12651019,-1617.36,Utc Cambridge,Education,LRNG,ICT Service Helpline,Materials for resale
Cambridgeshire County Council,06-Jan-16,19771630-12606613,-1606.56,Southern Electric Plc,Trade Supplier,Local Infrastructure & Street Management,Bridges Works,Bridges
Cambridgeshire County Council,12-Jan-16,19223192-12651018,-1599.99,Mosaic Foster Care Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,08-Jan-16,19781630-12631813,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781632-12631814,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781635-12631816,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781654-12631806,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781656-12631807,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781657-12631808,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781658-12631798,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19781666-12631801,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19784413-12631707,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19784430-12631708,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19784442-12631710,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19784446-12631711,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19784639-12631705,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19787814-12631626,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787815-12631627,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787824-12631653,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787984-12631630,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787987-12631633,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787988-12631634,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787990-12631636,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787992-12631638,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787994-12631639,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787997-12631641,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19787999-12631643,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19788002-12631646,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19789060-12631818,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19789061-12631819,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19789068-12631821,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19789071-12631823,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19789077-12631827,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19789084-12631830,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19791450-12631717,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791452-12631719,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791453-12631720,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791454-12631721,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791457-12631724,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791459-12631726,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791462-12631729,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791467-12631734,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19791469-12631736,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19792886-12631681,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
Cambridgeshire County Council,08-Jan-16,19795608-12631833,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796245-12631785,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796257-12631788,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796293-12631783,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796330-12631760,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796501-12631761,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796502-12631762,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796503-12631763,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796506-12631766,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796507-12631767,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796511-12631771,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796514-12631774,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,08-Jan-16,19796516-12631776,-1475.71,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,14-Jan-16,19823084-12669785,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823085-12669786,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823094-12669795,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823096-12669797,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823097-12669798,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823102-12669803,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823104-12669805,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823110-12669811,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823111-12669812,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823116-12669817,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823123-12669824,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19823124-12669825,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
Cambridgeshire County Council,14-Jan-16,19825930-12669736,-1475.47,Caretech Community Services,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
