Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,07-Apr-17,22460839-15164197,-3441.3,Foster Care Associates Ltd (Fca),Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,26-Apr-17,22974790-15227449,-3373.4,Little Acorns Fostering Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,27-Apr-17,23112885-15254014,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,06-Apr-17,23002272-15145480,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Respite Independent Sector
Cambridgeshire County Council,27-Apr-17,23036339-15253968,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,27-Apr-17,23078356-15253992,-3325,Brookdale Healthcare Limited,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Respite Independent Sector
Cambridgeshire County Council,03-Apr-17,22919670-15131217,-3294.86,Little Acorns Fostering Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,27-Apr-17,23003081-15233328,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003057-15233304,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003058-15233305,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003062-15233309,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003063-15233310,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001810-15233269,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001812-15233275,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001814-15233277,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001818-15233281,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003066-15233313,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003083-15233330,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,22999954-15233272,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001813-15233276,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001819-15233282,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003049-15233296,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003053-15233300,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003073-15233320,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003082-15233329,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001801-15233260,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001807-15233266,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,22999953-15233271,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003085-15233332,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001800-15233259,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003054-15233301,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003070-15233317,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003074-15233321,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003080-15233327,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001805-15233264,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001826-15233289,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003055-15233302,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003056-15233303,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003075-15233322,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001815-15233278,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23001828-15233291,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23003052-15233299,-2916.67,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,03-Apr-17,22874811-15131322,-2500.2,Tarmac Carillion Joint Venture,Trade Supplier,Local Infrastructure & Street Management,Local Projects,Capital WIP - roads  -  Construction cost
Cambridgeshire County Council,27-Apr-17,22999955-15233273,-2500,Kisimul School,Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,11-Apr-17,22865465-15171292,-2404.29,Chs Group,Care Establishment,S&C,Placements - Social Care,Childrens Lodgings
Cambridgeshire County Council,27-Apr-17,23003514-15251742,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113428-15251889,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036220-15251752,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074995-15251779,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074997-15251781,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113424-15251885,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003500-15251728,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003505-15251733,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036231-15251763,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113431-15251892,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113441-15251902,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003516-15251744,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003517-15251745,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036216-15251748,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036227-15251759,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074990-15251774,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113422-15251883,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113434-15251895,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074987-15251771,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074992-15251776,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003509-15251737,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036228-15251760,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036229-15251761,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113430-15251891,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003504-15251732,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23003508-15251736,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074985-15251769,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23113433-15251894,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036222-15251754,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23036230-15251762,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074991-15251775,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23074996-15251780,-2337.29,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Cambs City - Special Needs,Supported Living
Cambridgeshire County Council,03-Apr-17,22919671-15131218,-2125.71,Little Acorns Fostering Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,06-Apr-17,23002746-15150951,-1890.26,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,06-Apr-17,23002742-15150955,-1890.26,Haddon House,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,26-Apr-17,23070926-15227516,-1800,Sixteen Plus,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
Cambridgeshire County Council,27-Apr-17,23116919-15245291,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23100726-15245198,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106909-15245257,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106889-15245251,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106955-15245267,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23100757-15245206,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23100775-15245209,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23100792-15245214,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106897-15245252,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106935-15245263,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23100756-15245205,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106943-15245265,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106944-15245266,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106899-15245254,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106936-15245264,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23116918-15245290,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23100718-15245196,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106887-15245250,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23106963-15245269,-1788,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,11-Apr-17,22803567-15171005,-1680,Sancton Wood School,Nursery,S&C,Procurement - TA Therapy in Special Schools,Other Hired Contract Services
Cambridgeshire County Council,11-Apr-17,22773321-15171346,-1631.76,Compass Fostering,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
Cambridgeshire County Council,27-Apr-17,23100785-15245212,-1532.57,Glennfield Care Centre (Op),Care Establishment,5 - Commissioning - Mental Health & Supporting People,OP Blocks - Care Placements,Residential Independent Sector
Cambridgeshire County Council,27-Apr-17,23079085-15232592,-1328.7,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23078382-15232568,-1328.7,Social Care Solutions Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fens - Special Needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23104267-15250215,-1300,Farrington Care Homes Ltd T/A Woodlands Residential Care Home,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Respite Independent Sector
Cambridgeshire County Council,27-Apr-17,23041076-15236100,-1266.59,2 Cheveril Lane (Voyage),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,27-Apr-17,23041869-15236108,-1266.59,2 Cheveril Lane (Voyage),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,27-Apr-17,22995189-15236072,-1266.59,2 Cheveril Lane (Voyage),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,27-Apr-17,22995190-15236073,-1266.59,2 Cheveril Lane (Voyage),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
