Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,11-Dec-15,19653601-12516800,-2109.59,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19653611-12516809,-2109.59,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19653620-12516810,-2109.59,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,17012797-12522515,-2008.68,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,17012798-12522516,-2008.68,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,17012799-12522517,-2008.68,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,14-Dec-15,19552912-12529646,-1920.98,Guidant Group,Trade Supplier,CSC,"Hawthorns Adolescent, Cambridge",Pay - Agency Staff
Cambridgeshire County Council,17-Dec-15,19709077-12551340,-1899.74,An Darach House ( Kisimul Group Ltd),Care Establishment,3 - Operations - Countywide Services,LDP Young Adults - Care,Residential Independent Sector
Cambridgeshire County Council,14-Dec-15,19218999-12529815,-1771.63,Acorn Park School,Education,S&C,Placements - Education,Independent School Placements
Cambridgeshire County Council,11-Dec-15,17012800-12522518,-1721.72,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19398211-12525399,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398218-12525406,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398228-12525416,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398229-12525417,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398230-12525418,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398599-12525426,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398612-12525238,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406700-12525252,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406701-12525340,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406737-12525371,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406754-12525387,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406762-12525254,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406770-12525262,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406771-12525263,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406772-12525264,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406775-12525267,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406786-12525329,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406810-12525283,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406811-12525284,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406821-12525294,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406835-12525304,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406836-12525305,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406837-12525306,-1664.71,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398223-12525411,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19398607-12525434,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406742-12525375,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406768-12525260,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406778-12525270,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406784-12525327,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406804-12525277,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19406806-12525279,-1651.5,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19664050-12519132,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664052-12519134,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664053-12519135,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664054-12519136,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664055-12519137,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664056-12519138,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664057-12519139,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664058-12519140,-1454.12,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,15-Dec-15,19673616-12532894,-1450,The Shire School,Education,S&C,Placements - Education,Independent School Placements
Cambridgeshire County Council,11-Dec-15,19406807-12525280,-1408.6,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19383408-12506316,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383409-12506317,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383410-12506318,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383411-12506319,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383412-12506320,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383413-12506321,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383414-12506322,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383415-12506323,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383416-12506324,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383417-12506325,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383418-12506326,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383419-12506327,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383420-12506328,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383421-12506329,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383422-12506330,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383423-12506331,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383424-12506332,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383425-12506333,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383426-12506334,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383427-12506335,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383429-12506337,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383430-12506338,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19383431-12506339,-1263.41,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,04-Dec-15,19534991-12476269,-1261.7,Foster Care Associates Ltd (Fca),Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,22-Dec-15,19733785-12575986,-1235.77,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,Direct Payments - Social Services
Cambridgeshire County Council,22-Dec-15,19733788-12575989,-1235.77,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,Direct Payments - Social Services
Cambridgeshire County Council,22-Dec-15,19733792-12575993,-1235.77,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,Direct Payments - Social Services
Cambridgeshire County Council,22-Dec-15,19733803-12576004,-1235.77,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,Direct Payments - Social Services
Cambridgeshire County Council,02-Dec-15,19612259-12441621,-1208.57,Hunters Healthcare (Hunters Down),Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Residential Independent Sector
Cambridgeshire County Council,15-Dec-15,19610735-12533549,-1208,Huntingdonshire District Council,Other Public Bodies,LGSS Managed,Grammar School Walk,Business rates
Cambridgeshire County Council,11-Dec-15,19406842-12525311,-1143.35,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,07-Dec-15,19460217-12485451,-1129.9,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,09-Dec-15,19460216-12491876,-1122.52,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
Cambridgeshire County Council,18-Dec-15,19687330-12558879,-1087.44,Graham Facilities Management Ltd,Company,LGSS Managed,Huntingdon Highways Depot,Other Hired Contract Services
Cambridgeshire County Council,11-Dec-15,19383428-12506336,-1082.92,21 Meadow Way (Thera Trust),Trust (Other),2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Supported Living
Cambridgeshire County Council,11-Dec-15,19664051-12519133,-1038.66,Augusta Care Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,07-Dec-15,19460215-12485450,-1010.32,Fostering Solutions Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
Cambridgeshire County Council,17-Dec-15,19272469-12553465,-994.93,Canon (Uk) Ltd,Trade Supplier,Assets & Commissioning,Asset Information Searches,Computer hardware
Cambridgeshire County Council,22-Dec-15,19732785-12576029,-990,A10 Taxis,Trade Supplier,S&C,H to S Transport - Primary,Home to School - Contract
Cambridgeshire County Council,11-Dec-15,19628361-12508279,-975.28,Eagle Wood Neurological Care,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health Fenland,Nursing Independent Sector
Cambridgeshire County Council,11-Dec-15,19628364-12508282,-975.28,Eagle Wood Neurological Care,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health Fenland,Nursing Independent Sector
Cambridgeshire County Council,31-Dec-15,19758399-12598451,-966.86,Hunters Healthcare (Hunters Down),Care Establishment,4 - Commissioning - Mental Health & Supporting People,Dom Blocks,Residential Independent Sector
Cambridgeshire County Council,17-Dec-15,19704124-12551216,-965.21,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,SDS - Care and support Services
Cambridgeshire County Council,17-Dec-15,19704136-12551211,-965.21,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,SDS - Care and support Services
Cambridgeshire County Council,17-Dec-15,19704139-12551212,-965.21,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,SDS - Care and support Services
Cambridgeshire County Council,17-Dec-15,19704145-12551213,-965.21,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service - Care,SDS - Care and support Services
Cambridgeshire County Council,11-Dec-15,19398597-12525424,-952.79,Unit 2b (Dimensions),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Locality - Care,Day and Domicillary Care Independent Sector
Cambridgeshire County Council,11-Dec-15,19648910-12511987,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648913-12511990,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648915-12511992,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648919-12511996,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648920-12511997,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648921-12511998,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648922-12511999,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19648923-12512000,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19655557-12511971,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19655560-12511955,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
Cambridgeshire County Council,11-Dec-15,19655562-12511956,-944.37,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Locality - Care,Residential Independent Sector
