Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,06-Apr-16,20032609-13127979,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20032611-13127981,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20032614-13127984,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20032618-13127988,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20032622-13127992,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20032626-13127996,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20032627-13127997,-1986.18,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,25-Apr-16,20180256-13218567,-1617.61,Huntingdonshire Regional College,Education,S&C,H to S Transport - HRC,Home to School - Contract
Cambridgeshire County Council,25-Apr-16,20180261-13218568,-1617.61,Huntingdonshire Regional College,Education,S&C,H to S Transport - HRC,Home to School - Contract
Cambridgeshire County Council,04-Apr-16,20261426-13099298,-1490.05,Dexter Brown Ltd,Trade Supplier,LGSS Managed,Ely Library,Rents and Leases
Cambridgeshire County Council,06-Apr-16,20032591-13128033,-1418.7,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,28-Apr-16,20482628-13256767,-1200,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20482630-13256769,-1200,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20482631-13256770,-1200,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20482632-13256771,-1200,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20482633-13256772,-1200,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554543-13246285,-1100,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554547-13246287,-1100,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554555-13246289,-1100,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,08-Apr-16,20432787-13144934,-1028.9,Cambridge Smart Cars Ltd,Trade Supplier,LGSS,LGSS Property Trading Recharges,Leased Vehicle Costs
Cambridgeshire County Council,28-Apr-16,20547333-13256667,-1000,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554986-13256636,-1000,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554992-13256642,-1000,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554993-13256643,-1000,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20554995-13256645,-1000,The Cambridge Nursing Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555286-13247545,-1000,Barchester Healthcare Homes Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555290-13247549,-1000,Barchester Healthcare Homes Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555292-13247551,-1000,Barchester Healthcare Homes Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555293-13247552,-1000,Barchester Healthcare Homes Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555296-13247555,-1000,Barchester Healthcare Homes Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Nursing Independent Sector
Cambridgeshire County Council,08-Apr-16,20457808-13145063,-994.1,Advanced Learning,Trade Supplier,Corporate Services,Coroners General,Other Hired Contract Services
Cambridgeshire County Council,28-Apr-16,20550724-13234830,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20550728-13234834,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556731-13234839,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556733-13234841,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556737-13234845,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556739-13234847,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556741-13234849,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556743-13234851,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556751-13234859,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556757-13234865,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556761-13234869,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20556765-13234873,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20557766-13234804,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20557768-13234806,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20557773-13234811,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20557774-13234812,-950.24,Mencap (Cowley Road),Care Establishment,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Supported Living
Cambridgeshire County Council,28-Apr-16,20551408-13246510,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20551413-13246515,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20551414-13246516,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20551416-13246518,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20551417-13246519,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20551420-13246522,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555550-13246234,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555552-13246236,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555553-13246237,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555554-13246238,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20555556-13246240,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20567700-13246261,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,28-Apr-16,20567740-13246263,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,28-Apr-16,20567741-13246264,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,28-Apr-16,20567750-13246265,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,28-Apr-16,20567752-13246267,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,28-Apr-16,20567760-13246268,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,28-Apr-16,20570620-13246497,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20570622-13246499,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20570625-13246502,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20570629-13246506,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,28-Apr-16,20570630-13246507,-950,Woodlands Care Centre,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
Cambridgeshire County Council,21-Apr-16,20523129-13203408,-939.42,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,21-Apr-16,20523135-13203414,-939.42,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,21-Apr-16,20523136-13203415,-939.42,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,21-Apr-16,20526272-13203422,-939.42,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,06-Apr-16,20381244-13121027,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20381245-13121028,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20381246-13121029,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20381247-13121030,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20381248-13121031,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20382998-13121033,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20382999-13121034,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383001-13121010,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383002-13121011,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383006-13121015,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383007-13121016,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383008-13121017,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383011-13121020,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383013-13121022,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383016-13121025,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383018-13120969,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383021-13120972,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20383022-13120973,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394329-13120976,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394330-13120977,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394331-13120978,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394333-13120980,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394336-13120983,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394337-13120984,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394338-13120985,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394341-13120988,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394342-13120989,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394344-13120991,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394346-13120993,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394347-13120994,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394353-13121000,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20394358-13121005,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436978-13120959,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436979-13120960,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436980-13120961,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436981-13120962,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436982-13120963,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436984-13120965,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436985-13120966,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436986-13120967,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20436987-13120968,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445786-13121043,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445789-13121046,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445790-13121047,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445792-13121049,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445800-13121057,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445802-13121059,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445803-13121060,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445804-13121061,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445805-13121062,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445806-13121063,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445807-13121064,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445808-13121065,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445811-13121068,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445827-13121084,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445831-13121088,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445834-13121091,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445836-13121093,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
Cambridgeshire County Council,06-Apr-16,20445837-13121094,-926.11,Making Space#1,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service - Care,Nursing Independent Sector
